,Percentile,Clusters,Type,MCP_PercExtr,MCP,MCP_UpperLim,TotalPercSign,MeanCondProbSign,PercentSign,Area,Variables
0,P95,Clusters_12,EuroAtlantic_Z500,12.817089452603472,9.066901408450704,8.011049723756907,26.43524699599466,8.354449712221806,93.83931877082561,EuroAtlantic,Z500
1,P97,Clusters_12,EuroAtlantic_Z500,13.555555555555557,5.684210526315789,5.04313205043132,25.333333333333336,5.327868852459016,90.83302480562755,EuroAtlantic,Z500
2,P99,Clusters_12,EuroAtlantic_Z500,16.666666666666664,2.2007042253521125,1.9337016574585635,20.666666666666668,2.118154045512248,73.46908552388004,EuroAtlantic,Z500
0,P95,Clusters_4,EuroAtlantic_SLP~T850,35.294117647058826,6.8220441854819125,6.342015855039637,36.048064085447265,6.773488710852149,81.96223620881156,EuroAtlantic,SLP~T850
1,P97,Clusters_4,EuroAtlantic_SLP~T850,36.22222222222222,4.224326292789512,3.9184597961494907,36.888888888888886,4.20004855547463,76.33469085523879,EuroAtlantic,SLP~T850
2,P99,Clusters_4,EuroAtlantic_SLP~T850,39.33333333333333,1.5451174289245984,1.4293006636038794,40.0,1.5439757375241245,55.327656423546834,EuroAtlantic,SLP~T850
0,P95,Clusters_7,EuroAtlantic_SLP~T850,20.961281708945258,7.62958648806057,6.939704209328783,31.108144192256344,7.348778453598406,92.9951869677897,EuroAtlantic,SLP~T850
1,P97,Clusters_7,EuroAtlantic_SLP~T850,22.0,4.743752647183397,4.341317365269461,26.88888888888889,4.617921935129192,88.870788596816,EuroAtlantic,SLP~T850
2,P99,Clusters_7,EuroAtlantic_SLP~T850,25.333333333333336,1.7789072426937738,1.6298633017875919,26.666666666666668,1.7592083562396923,68.98185857089967,EuroAtlantic,SLP~T850
0,P95,Clusters_8,EuroAtlantic_SLP~T850,19.225634178905207,7.991360691144708,7.222222222222221,34.31241655540721,7.548419410818493,92.69900037023324,EuroAtlantic,SLP~T850
1,P97,Clusters_8,EuroAtlantic_SLP~T850,20.0,4.98238550578762,4.523424878836833,29.555555555555557,4.775252625209932,87.23435764531655,EuroAtlantic,SLP~T850
2,P99,Clusters_8,EuroAtlantic_SLP~T850,23.333333333333332,1.887640449438202,1.712962962962963,25.333333333333336,1.8426966292134832,69.98148833765272,EuroAtlantic,SLP~T850
0,P95,Clusters_9,EuroAtlantic_SLP~T850,16.02136181575434,8.573540280857355,7.688053097345132,32.576769025367156,8.00518861600955,93.57275083302481,EuroAtlantic,SLP~T850
1,P97,Clusters_9,EuroAtlantic_SLP~T850,16.88888888888889,5.335844318895166,4.790419161676647,31.555555555555557,5.029487377565095,90.88485746019992,EuroAtlantic,SLP~T850
2,P99,Clusters_9,EuroAtlantic_SLP~T850,20.0,1.9955654101995564,1.7964071856287425,24.0,1.928666530379037,73.72084413180303,EuroAtlantic,SLP~T850
0,P95,Clusters_10,EuroAtlantic_SLP~T850,14.953271028037381,9.015639374425023,8.048780487804878,30.040053404539385,8.319202550254648,95.816364309515,EuroAtlantic,SLP~T850
1,P97,Clusters_10,EuroAtlantic_SLP~T850,15.555555555555555,5.611775528978841,5.024424284717377,29.333333333333336,5.243790248390065,92.94335431321733,EuroAtlantic,SLP~T850
2,P99,Clusters_10,EuroAtlantic_SLP~T850,18.0,2.094647013188518,1.8699186991869918,23.333333333333332,2.017067494181536,77.31951129211403,EuroAtlantic,SLP~T850
0,P95,Clusters_11,EuroAtlantic_SLP~T850,14.152202937249667,9.263050153531218,8.265424912689173,30.8411214953271,8.392853110351925,95.11292114031839,EuroAtlantic,SLP~T850
1,P97,Clusters_11,EuroAtlantic_SLP~T850,14.888888888888888,5.769230769230769,5.150214592274678,28.666666666666668,5.319838378857896,92.63976305072195,EuroAtlantic,SLP~T850
2,P99,Clusters_11,EuroAtlantic_SLP~T850,17.333333333333336,2.1513944223107573,1.9313304721030045,25.333333333333336,2.06286836935167,78.08959644576083,EuroAtlantic,SLP~T850
0,P95,Clusters_12,EuroAtlantic_SLP~T850,12.149532710280374,9.216101694915254,8.192090395480225,32.30974632843792,8.41197996918336,97.00851536467975,EuroAtlantic,SLP~T850
1,P97,Clusters_12,EuroAtlantic_SLP~T850,12.88888888888889,5.798629414865577,5.140562248995984,28.666666666666664,5.353028237081018,94.80932987782302,EuroAtlantic,SLP~T850
2,P99,Clusters_12,EuroAtlantic_SLP~T850,15.333333333333332,2.2245762711864407,1.977401129943503,26.666666666666668,2.11864406779661,80.17771195853388,EuroAtlantic,SLP~T850
0,P95,Clusters_4,EuroAtlantic_SLP~Z500,34.84646194926569,6.69106116048092,6.220095693779904,35.380507343124165,6.6649242028227915,75.07589781562383,EuroAtlantic,SLP~Z500
1,P97,Clusters_4,EuroAtlantic_SLP~Z500,36.0,4.158907510862818,3.873319662793347,36.22222222222222,4.155463211928623,69.35209181784523,EuroAtlantic,SLP~Z500
2,P99,Clusters_4,EuroAtlantic_SLP~Z500,39.33333333333333,1.5399657785382548,1.4269406392694064,40.0,1.5384615384615385,51.85486856719733,EuroAtlantic,SLP~Z500
0,P95,Clusters_7,EuroAtlantic_SLP~Z500,19.759679572763687,7.670043415340087,6.926994906621392,24.966622162883844,7.43713215623328,88.55979266938171,EuroAtlantic,SLP~Z500
1,P97,Clusters_7,EuroAtlantic_SLP~Z500,21.11111111111111,4.815409309791333,4.352030947775629,24.88888888888889,4.681051658890533,82.17697149203998,EuroAtlantic,SLP~Z500
2,P99,Clusters_7,EuroAtlantic_SLP~Z500,24.666666666666668,1.8272425249169437,1.6483516483516485,27.333333333333332,1.8072289156626504,62.11773417252869,EuroAtlantic,SLP~Z500
0,P95,Clusters_8,EuroAtlantic_SLP~Z500,18.29105473965287,7.773851590106007,7.028360049321824,28.704939919893192,7.568236013117903,89.03369122547204,EuroAtlantic,SLP~Z500
1,P97,Clusters_8,EuroAtlantic_SLP~Z500,19.555555555555557,4.8965169106511865,4.4229995979091274,24.22222222222222,4.769828064337216,83.8578304331729,EuroAtlantic,SLP~Z500
2,P99,Clusters_8,EuroAtlantic_SLP~Z500,23.333333333333332,1.837270341207349,1.6646115906288532,24.666666666666668,1.8172640080767288,64.3761569788967,EuroAtlantic,SLP~Z500
0,P95,Clusters_9,EuroAtlantic_SLP~Z500,15.7543391188251,8.045977011494253,7.219083490269932,29.372496662216292,7.792834147356567,91.17363939281748,EuroAtlantic,SLP~Z500
1,P97,Clusters_9,EuroAtlantic_SLP~Z500,17.333333333333336,5.045550105115628,4.4959128065395095,24.0,4.901104770549325,86.73084042947056,EuroAtlantic,SLP~Z500
2,P99,Clusters_9,EuroAtlantic_SLP~Z500,21.333333333333336,1.9287833827893175,1.7467248908296942,23.333333333333332,1.8950437317784257,66.4272491669752,EuroAtlantic,SLP~Z500
0,P95,Clusters_10,EuroAtlantic_SLP~Z500,15.353805073431243,8.502289077828646,7.610853739245532,30.440587449933247,7.9826015670639014,92.62495372084413,EuroAtlantic,SLP~Z500
1,P97,Clusters_10,EuroAtlantic_SLP~Z500,16.444444444444446,5.34045393858478,4.778887303851641,30.888888888888886,5.07343124165554,88.70788596815994,EuroAtlantic,SLP~Z500
2,P99,Clusters_10,EuroAtlantic_SLP~Z500,19.333333333333332,2.027468933943754,1.8205461638491547,24.0,1.962066710268149,74.46131062569418,EuroAtlantic,SLP~Z500
0,P95,Clusters_11,EuroAtlantic_SLP~Z500,14.018691588785046,8.609865470852018,7.661612130885874,28.838451268357808,8.06640566903334,92.0177711958534,EuroAtlantic,SLP~Z500
1,P97,Clusters_11,EuroAtlantic_SLP~Z500,15.11111111111111,5.415162454873646,4.8359240069084635,28.444444444444443,5.120281445917945,89.35949648278415,EuroAtlantic,SLP~Z500
2,P99,Clusters_11,EuroAtlantic_SLP~Z500,18.0,2.0758122743682312,1.8570624648283625,22.0,2.0236087689713322,72.38059977786006,EuroAtlantic,SLP~Z500
0,P95,Clusters_12,EuroAtlantic_SLP~Z500,13.084112149532709,8.818181818181818,7.828894269572236,27.503337783711615,8.19764177428411,94.04664938911515,EuroAtlantic,SLP~Z500
1,P97,Clusters_12,EuroAtlantic_SLP~Z500,14.000000000000002,5.571847507331378,4.924242424242424,26.66666666666667,5.240509938090583,90.90707145501666,EuroAtlantic,SLP~Z500
2,P99,Clusters_12,EuroAtlantic_SLP~Z500,16.666666666666664,2.1814006888633752,1.9230769230769231,21.333333333333336,2.090909090909091,73.054424287301,EuroAtlantic,SLP~Z500
0,P95,Clusters_4,EuroAtlantic_T850~Z500,33.37783711615487,6.629834254143646,6.140350877192982,33.77837116154873,6.607236497115888,66.17549055905221,EuroAtlantic,T850~Z500
1,P97,Clusters_4,EuroAtlantic_T850~Z500,34.66666666666667,4.1318248893261185,3.8311371400683263,34.88888888888889,4.116413214472995,60.718252499074424,EuroAtlantic,T850~Z500
2,P99,Clusters_4,EuroAtlantic_T850~Z500,38.666666666666664,1.5207131620346093,1.4132553606237817,38.666666666666664,1.5207131620346093,44.716771566086635,EuroAtlantic,T850~Z500
0,P95,Clusters_7,EuroAtlantic_T850~Z500,21.2283044058745,7.865786578657866,7.088607594936709,26.83578104138852,7.61478163493841,83.84302110329507,EuroAtlantic,T850~Z500
1,P97,Clusters_7,EuroAtlantic_T850~Z500,22.88888888888889,4.895489548954895,4.42294402211472,26.0,4.777902202314296,78.88930025916328,EuroAtlantic,T850~Z500
2,P99,Clusters_7,EuroAtlantic_T850~Z500,26.0,1.8290406868234417,1.65860400829302,27.333333333333332,1.8151815181518154,60.3184005923732,EuroAtlantic,T850~Z500
0,P95,Clusters_8,EuroAtlantic_T850~Z500,18.424566088117487,7.831060272767268,7.049891540130152,32.71028037383177,7.532965155141334,91.86227323213625,EuroAtlantic,T850~Z500
1,P97,Clusters_8,EuroAtlantic_T850~Z500,19.77777777777778,4.86646884272997,4.404040404040404,26.444444444444443,4.727011100441123,87.0048130322103,EuroAtlantic,T850~Z500
2,P99,Clusters_8,EuroAtlantic_T850~Z500,23.333333333333332,1.8397626112759646,1.6811279826464207,25.333333333333336,1.8302828618968388,67.10107367641615,EuroAtlantic,T850~Z500
0,P95,Clusters_9,EuroAtlantic_T850~Z500,16.555407209612817,8.184727937814358,7.336956521739131,30.974632843791724,7.834928229665072,89.1299518696779,EuroAtlantic,T850~Z500
1,P97,Clusters_9,EuroAtlantic_T850~Z500,17.555555555555554,5.120702267739576,4.5954692556634305,29.333333333333336,4.922967723121017,85.4572380599778,EuroAtlantic,T850~Z500
2,P99,Clusters_9,EuroAtlantic_T850~Z500,20.666666666666668,1.9138755980861244,1.7391304347826086,22.666666666666664,1.8902439024390243,67.48611625323953,EuroAtlantic,T850~Z500
0,P95,Clusters_10,EuroAtlantic_T850~Z500,14.152202937249667,8.571428571428571,7.637997432605904,29.906542056074763,8.039835175831595,92.10662717512032,EuroAtlantic,T850~Z500
1,P97,Clusters_10,EuroAtlantic_T850~Z500,15.555555555555555,5.377720870678617,4.807692307692308,28.666666666666664,5.104829030275393,87.18992965568309,EuroAtlantic,T850~Z500
2,P99,Clusters_10,EuroAtlantic_T850~Z500,18.666666666666668,2.0523708421797595,1.8356643356643356,23.333333333333332,1.9815994338287333,71.10699740836726,EuroAtlantic,T850~Z500
0,P95,Clusters_11,EuroAtlantic_T850~Z500,12.149532710280374,8.82016036655212,7.8152753108348145,29.906542056074766,8.19896026081593,93.72084413180303,EuroAtlantic,T850~Z500
1,P97,Clusters_11,EuroAtlantic_T850~Z500,13.333333333333334,5.498281786941581,4.893238434163702,27.111111111111107,5.207159742729174,89.28544983339503,EuroAtlantic,T850~Z500
2,P99,Clusters_11,EuroAtlantic_T850~Z500,17.333333333333336,2.089337175792507,1.8683274021352312,22.0,2.05761316872428,71.61791928915217,EuroAtlantic,T850~Z500
0,P95,Clusters_12,EuroAtlantic_T850~Z500,12.283044058744993,8.980891719745223,7.955596669750231,33.64485981308412,8.27242514074783,95.06849315068493,EuroAtlantic,T850~Z500
1,P97,Clusters_12,EuroAtlantic_T850~Z500,13.333333333333334,5.644171779141105,4.995374653098982,30.0,5.274122031775532,91.9585338763421,EuroAtlantic,T850~Z500
2,P99,Clusters_12,EuroAtlantic_T850~Z500,16.666666666666664,2.131018153117601,1.9163763066202089,25.333333333333336,2.0696886722608023,79.11884487226953,EuroAtlantic,T850~Z500
0,P95,Clusters_4,EuroAtlantic_SLP~T850~Z500,34.84646194926569,6.777866031241726,6.29285014691479,35.51401869158878,6.741016109045848,81.19955572010366,EuroAtlantic,SLP~T850~Z500
1,P97,Clusters_4,EuroAtlantic_SLP~T850~Z500,35.77777777777777,4.209690230341541,3.89760147601476,36.44444444444444,4.188351920693928,75.67567567567568,EuroAtlantic,SLP~T850~Z500
2,P99,Clusters_4,EuroAtlantic_SLP~T850~Z500,40.0,1.5613382899628252,1.4522218995062446,40.0,1.5613382899628252,52.52869307663828,EuroAtlantic,SLP~T850~Z500
0,P95,Clusters_7,EuroAtlantic_SLP~T850~Z500,20.694259012016023,7.784090909090908,7.073295745771399,27.770360480640853,7.556818181818182,90.78119215105517,EuroAtlantic,SLP~T850~Z500
1,P97,Clusters_7,EuroAtlantic_SLP~T850~Z500,22.666666666666664,4.880817253121453,4.420176807072282,26.666666666666668,4.76291771911796,86.41243983709738,EuroAtlantic,SLP~T850~Z500
2,P99,Clusters_7,EuroAtlantic_SLP~T850~Z500,26.666666666666668,1.850780798149219,1.6699801192842942,28.000000000000004,1.8161180476730987,66.19770455386895,EuroAtlantic,SLP~T850~Z500
0,P95,Clusters_8,EuroAtlantic_SLP~T850~Z500,17.890520694259013,8.187134502923977,7.37230121116377,32.176234979973295,7.794561933534744,92.9877823028508,EuroAtlantic,SLP~T850~Z500
1,P97,Clusters_8,EuroAtlantic_SLP~T850~Z500,18.88888888888889,5.13595166163142,4.634017904160085,27.333333333333332,4.91872091837273,86.945575712699,EuroAtlantic,SLP~T850~Z500
2,P99,Clusters_8,EuroAtlantic_SLP~T850~Z500,22.0,1.9298245614035088,1.7414248021108178,24.666666666666668,1.8731117824773416,70.66271751203259,EuroAtlantic,SLP~T850~Z500
0,P95,Clusters_9,EuroAtlantic_SLP~T850~Z500,16.955941255006675,8.386683738796414,7.528735632183908,31.37516688918558,7.889700327981203,94.97223250647909,EuroAtlantic,SLP~T850~Z500
1,P97,Clusters_9,EuroAtlantic_SLP~T850~Z500,18.0,5.249679897567221,4.712643678160919,30.888888888888886,5.004218599692631,89.15957052943354,EuroAtlantic,SLP~T850~Z500
2,P99,Clusters_9,EuroAtlantic_SLP~T850~Z500,20.666666666666668,2.002503128911139,1.7987633501967397,24.0,1.9400352733686066,72.43243243243244,EuroAtlantic,SLP~T850~Z500
0,P95,Clusters_10,EuroAtlantic_SLP~T850~Z500,15.353805073431243,9.036144578313253,8.011444921316166,28.97196261682243,8.316725179904676,96.83820807108478,EuroAtlantic,SLP~T850~Z500
1,P97,Clusters_10,EuroAtlantic_SLP~T850~Z500,16.22222222222222,5.679862306368331,5.038759689922481,28.666666666666664,5.2608474518268,93.43206219918548,EuroAtlantic,SLP~T850~Z500
2,P99,Clusters_10,EuroAtlantic_SLP~T850~Z500,18.666666666666668,2.118334550766983,1.8982536066818527,24.666666666666668,2.0452885317750185,76.86782673084042,EuroAtlantic,SLP~T850~Z500
0,P95,Clusters_11,EuroAtlantic_SLP~T850~Z500,14.152202937249667,9.202958093672967,8.156606851549755,30.307076101468624,8.417997097242381,95.83857830433173,EuroAtlantic,SLP~T850~Z500
1,P97,Clusters_11,EuroAtlantic_SLP~T850~Z500,14.888888888888888,5.779816513761468,5.138662316476346,28.22222222222222,5.386982483413658,91.35135135135135,EuroAtlantic,SLP~T850~Z500
2,P99,Clusters_11,EuroAtlantic_SLP~T850~Z500,17.333333333333336,2.1863117870722433,1.921470342522974,25.333333333333336,2.09745377644673,77.21584598296927,EuroAtlantic,SLP~T850~Z500
0,P95,Clusters_12,EuroAtlantic_SLP~T850~Z500,13.351134846461948,9.510086455331413,8.389830508474576,31.24165554072096,8.555104463691425,96.34950018511663,EuroAtlantic,SLP~T850~Z500
1,P97,Clusters_12,EuroAtlantic_SLP~T850~Z500,14.000000000000002,5.948869223205507,5.253623188405797,27.999999999999996,5.446531090143002,93.8245094409478,EuroAtlantic,SLP~T850~Z500
2,P99,Clusters_12,EuroAtlantic_SLP~T850~Z500,16.0,2.2388059701492535,1.9927536231884055,26.0,2.154911064470309,77.04553868937431,EuroAtlantic,SLP~T850~Z500
0,P95,Clusters_4,MedExt_SLP,36.58210947930574,7.71342300301949,7.197745901639344,38.851802403204275,7.649747414000481,94.7204738985561,MedExt,SLP
1,P97,Clusters_4,MedExt_SLP,38.22222222222222,4.811161895597786,4.487760652765186,39.77777777777778,4.776283283008509,92.16586449463162,MedExt,SLP
2,P99,Clusters_4,MedExt_SLP,42.66666666666667,1.784243755146857,1.6649590163934427,43.333333333333336,1.7567938512215207,78.79303961495742,MedExt,SLP
0,P95,Clusters_7,MedExt_SLP,21.628838451268358,9.736070381231672,8.858057630736393,45.26034712950601,8.835115362971301,99.59274342835987,MedExt,SLP
1,P97,Clusters_7,MedExt_SLP,22.88888888888889,6.11352706216449,5.567010309278351,45.111111111111114,5.623418823447868,98.63013698630137,MedExt,SLP
2,P99,Clusters_7,MedExt_SLP,26.0,2.2509848058525606,2.0618556701030926,40.66666666666667,2.1114369501466275,92.43983709737135,MedExt,SLP
0,P95,Clusters_8,MedExt_SLP,21.36181575433912,10.774710596616206,9.762900976290098,43.39118825100133,9.408602150537634,99.57052943354313,MedExt,SLP
1,P97,Clusters_8,MedExt_SLP,22.444444444444443,6.767586821015138,6.136680613668061,41.55555555555556,5.986794441954128,99.35579415031471,MedExt,SLP
2,P99,Clusters_8,MedExt_SLP,24.666666666666668,2.4634334103156275,2.233389168062535,39.33333333333333,2.2755227552275525,96.30507219548315,MedExt,SLP
0,P95,Clusters_9,MedExt_SLP,17.623497997329775,11.95748449955713,10.697305863708399,38.31775700934579,10.041639271454573,99.27434283598667,MedExt,SLP
1,P97,Clusters_9,MedExt_SLP,18.666666666666668,7.581227436823104,6.796941376380629,36.66666666666667,6.465899025686449,98.73380229544613,MedExt,SLP
2,P99,Clusters_9,MedExt_SLP,21.333333333333336,2.7978339350180503,2.5236593059936907,35.333333333333336,2.4960827798193725,93.76527212143651,MedExt,SLP
0,P95,Clusters_10,MedExt_SLP,17.623497997329775,11.84327693677649,10.658682634730539,41.92256341789052,9.96523182923319,99.86671603109959,MedExt,SLP
1,P97,Clusters_10,MedExt_SLP,18.798564711705026,7.52212389380531,6.756756756756757,41.11111111111111,6.43538753638915,99.65198074787116,MedExt,SLP
2,P99,Clusters_10,MedExt_SLP,21.333333333333336,2.80561122244489,2.5112107623318383,36.66666666666667,2.5094407687489415,96.0162902628656,MedExt,SLP
0,P95,Clusters_11,MedExt_SLP,16.555407209612817,12.192902638762511,10.894308943089431,40.720961281708945,10.068682463578456,99.84450203628286,MedExt,SLP
1,P97,Clusters_11,MedExt_SLP,17.77777777777778,7.734303912647862,6.910569105691057,39.77777777777778,6.448054155368031,99.67419474268789,MedExt,SLP
2,P99,Clusters_11,MedExt_SLP,20.0,2.849002849002849,2.5620496397117694,37.333333333333336,2.5183070305556643,97.4305812661977,MedExt,SLP
0,P95,Clusters_12,MedExt_SLP,15.7543391188251,12.60387811634349,11.181434599156118,41.52202937249666,10.206375735774236,99.88152536097742,MedExt,SLP
1,P97,Clusters_12,MedExt_SLP,16.666666666666664,8.085106382978724,7.170393215111797,40.44444444444444,6.647974469951145,99.76305072195483,MedExt,SLP
2,P99,Clusters_12,MedExt_SLP,18.666666666666668,3.0100334448160537,2.663438256658596,36.0,2.6347437626881436,97.95631247686042,MedExt,SLP
0,P95,Clusters_4,MedExt_T850,40.720961281708945,8.444444444444445,7.861476238624873,47.396528704939925,8.098559060543423,98.94113291373566,MedExt,T850
1,P97,Clusters_4,MedExt_T850,41.55555555555556,5.203558910757616,4.828109201213347,47.55555555555556,5.044666316342617,98.68196964087375,MedExt,T850
2,P99,Clusters_4,MedExt_T850,44.0,1.8129269574356282,1.6936299292214358,46.666666666666664,1.7869575307495937,90.72195483154387,MedExt,T850
0,P95,Clusters_7,MedExt_T850,26.83578104138852,9.712722298221614,8.895705521472392,56.475300400534046,8.58908695915274,99.97038134024436,MedExt,T850
1,P97,Clusters_7,MedExt_T850,27.77777777777778,6.064880112834979,5.521472392638037,55.77777777777778,5.406754430737484,99.84450203628286,MedExt,T850
2,P99,Clusters_7,MedExt_T850,30.0,2.1861777150916786,1.9964507542147296,50.66666666666667,2.009993652067709,96.3346908552388,MedExt,T850
0,P95,Clusters_8,MedExt_T850,25.100133511348467,10.275502606105734,9.361497839654346,55.14018691588785,8.918974132591519,99.95557201036654,MedExt,T850
1,P97,Clusters_8,MedExt_T850,25.77777777777778,6.371774618220116,5.8001693480101615,54.666666666666664,5.590230037815202,99.92595335061088,MedExt,T850
2,P99,Clusters_8,MedExt_T850,28.000000000000004,2.251978088861838,2.062541583499667,48.666666666666664,2.0812540829550468,98.87449092928546,MedExt,T850
0,P95,Clusters_9,MedExt_T850,24.16555407209613,11.116803278688526,10.084033613445378,54.07209612817089,9.546237109363465,99.9407626804887,MedExt,T850
1,P97,Clusters_9,MedExt_T850,25.333333333333336,6.965572457966374,6.320081549439347,53.77777777777778,6.011162217938854,99.94816734542762,MedExt,T850
2,P99,Clusters_9,MedExt_T850,28.000000000000004,2.5195968645016795,2.2906227630637077,47.333333333333336,2.2685256246914065,99.30396149574233,MedExt,T850
0,P95,Clusters_10,MedExt_T850,20.827770360480642,11.595912293117358,10.434782608695652,53.00400534045394,9.61904767807022,99.91854868567196,MedExt,T850
1,P97,Clusters_10,MedExt_T850,21.777777777777775,7.28888888888889,6.560922855082913,52.666666666666664,6.093466158833927,99.92595335061088,MedExt,T850
2,P99,Clusters_10,MedExt_T850,24.666666666666668,2.6215182960131074,2.365930599369085,46.0,2.312543798177996,98.74120696038504,MedExt,T850
0,P95,Clusters_11,MedExt_T850,20.29372496662216,11.922365988909426,10.728476821192052,50.7343124165554,9.820846814765266,99.98519067012218,MedExt,T850
